sl_10_5400_20300814 Coordinates.csv
2030/08/14 07:47:00.0000 UTC

Generated: Tue Oct  8 21:11:52 2024,
Start: 2030/08/14 07:47:00.00, Stop: 2030/08/14 09:17:00.00,
TIME_UNITS,STARLINK-1551 - X-Coordinate,STARLINK-2683 - X-Coordinate,STARLINK-4070 - X-Coordinate,STARLINK-31177 - X-Coordinate,STARLINK-32014 - X-Coordinate,STARLINK-1312 - X-Coordinate,STARLINK-6035 - X-Coordinate,STARLINK-30425 - X-Coordinate,STARLINK-1955 - X-Coordinate,STARLINK-5752 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-1551 - Y-Coordinate,STARLINK-2683 - Y-Coordinate,STARLINK-4070 - Y-Coordinate,STARLINK-31177 - Y-Coordinate,STARLINK-32014 - Y-Coordinate,STARLINK-1312 - Y-Coordinate,STARLINK-6035 - Y-Coordinate,STARLINK-30425 - Y-Coordinate,STARLINK-1955 - Y-Coordinate,STARLINK-5752 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-1551 - Z-Coordinate,STARLINK-2683 - Z-Coordinate,STARLINK-4070 - Z-Coordinate,STARLINK-31177 - Z-Coordinate,STARLINK-32014 - Z-Coordinate,STARLINK-1312 - Z-Coordinate,STARLINK-6035 - Z-Coordinate,STARLINK-30425 - Z-Coordinate,STARLINK-1955 - Z-Coordinate,STARLINK-5752 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,5202.1723,3105.3071,1380.4200,3334.6026,1520.8067,4751.3900,6107.3526,3376.0572,2774.9515,-1660.5397,94600.2494,119723.9940,100498.9232,102983.5473,111394.6815,109711.1286,107717.1421,105641.3752,-258841723.6609,-258801270.3512,-258818433.9491,-258822836.0729,106097.0753,-258827049.7945,-4320.1638,5689.9451,-5017.9516,4723.7609,6637.7890,-4520.7649,2852.3822,4676.2569,4672.6805,5515.6942,-367429.4182,-361718.9985,-359225.3940,-363367.3770,-365451.1208,-362709.3570,-356338.8540,-361390.1604,230910356.5377,230951279.6763,230919259.3352,230933009.6697,-359763.0504,230924229.2303,-1316.6429,-2263.5783,-4512.5196,-3444.5144,-16.8606,-783.5336,-1622.7429,3377.4137,4118.9709,-3865.2160,-34721.9646,-42066.5870,-35590.5548,-38011.2734,-32530.2517,-39032.9063,-46815.6741,-37432.0388,135422974.8634,135439962.7597,135445423.7800,135416642.5972,-38060.5136,135426074.3173,
300.000,4417.8856,3823.2171,-35.9692,4979.3197,2620.6999,3464.4846,6047.7616,4847.0384,3561.3976,2.6739,102307.6924,127210.2587,108095.1073,110592.6497,119018.5482,117168.7720,115327.9258,112995.3860,-263821698.5745,-263781715.1441,-263797959.5818,-263803449.2073,113672.0889,-263807060.6661,-5260.0526,4278.2938,-6080.4985,3943.4086,6023.4491,-5020.4335,3328.4937,4252.6248,2853.6808,6354.5240,-365521.7156,-359202.9155,-356789.3992,-360844.0300,-363162.4444,-360331.4775,-354086.0110,-359137.6081,225204062.1947,225245754.7904,225213392.3179,225226885.1891,-357470.3229,225218026.9371,494.8828,-3773.1869,-3234.5078,-2223.1756,1787.5048,-2537.7007,616.2586,1767.8067,5064.6130,-2780.4564,-34600.2457,-41941.0583,-35463.5934,-38059.5519,-32400.0766,-38627.7790,-46752.1809,-37734.6708,135420094.9564,135436647.6040,135442275.8086,135413332.3660,-37946.0712,135422940.6859,
600.000,3183.8590,4195.0318,-1414.9895,6088.5876,3467.1042,1763.5582,5331.5371,5772.4325,4036.9997,1642.0280,109978.6924,134641.7678,115643.4895,118154.6362,126592.9326,124558.5549,122890.8990,120348.7175,-268675895.2711,-268636404.2023,-268651724.7284,-268658294.2100,121197.6188,-268661296.9343,-5673.3500,2423.1332,-6545.4678,2765.3746,4775.4151,-4971.2604,3433.2302,3377.8043,744.3372,6591.2833,-363451.0499,-356531.8674,-354193.8847,-358145.6232,-360711.9686,-357787.7213,-351672.1185,-356611.9947,219390401.9924,219432854.9608,219400178.5730,219413357.6182,-355018.0680,219404457.5007,2252.3138,-4867.8587,-1603.7085,-741.9534,3389.8030,-3979.4320,2789.1525,-52.5541,5442.1208,-1398.6074,-34479.0043,-41814.8916,-35341.3335,-38107.2632,-32272.6618,-38219.4976,-46684.2407,-38052.9334,135417216.1230,135433331.4088,135439120.4973,135410036.7684,-37831.6040,135419806.8415,
900.000,1610.1945,4196.1711,-2634.3725,6547.6961,3990.0542,-166.4261,4051.8512,6061.0246,4156.7754,3110.3672,117609.7407,142015.2814,123140.6801,125667.2843,134114.4046,131875.1937,130402.6412,127704.9911,-273401999.6684,-273363023.2077,-273377416.0238,-273385054.7168,128670.3045,-273387444.4585,-5532.2606,311.8431,-6356.9955,1300.1255,3021.3320,-4394.4890,3128.6430,2129.7060,-1434.8893,6195.7496,-361218.0737,-353707.0717,-351440.0485,-355272.0762,-358100.7936,-355078.5680,-349098.1516,-353818.9160,213472147.8017,213515351.3780,213482389.1978,213495198.3771,-352407.3525,213486292.6373,3763.5684,-5428.0354,202.2799,826.0912,4609.0346,-4932.1321,4662.9217,-1866.6862,5209.3174,132.8484,-34358.2306,-41688.0733,-35223.7900,-38153.4721,-32147.9827,-37809.1758,-46611.8797,-38355.1162,135414338.2479,135430014.1927,135435957.9599,135406756.0726,-37717.1118,135416672.7840,
1200.000,-155.9321,3833.4422,-3589.8574,6312.1889,4149.3175,-2111.2336,2362.9046,5693.2890,3905.4068,4278.4204,125197.3403,149327.5853,130583.3157,133128.6949,141579.5566,139113.2431,137859.7508,135064.1255,-277997758.7593,-277959318.8965,-277972781.1417,-277981475.4199,136086.8088,-277983250.1662,-4863.8814,-1841.3505,-5525.4917,-311.5051,943.2663,-3366.7166,2426.0837,628.0803,-3457.1381,5199.0977,-358823.5168,-350729.8149,-348529.1604,-352223.3397,-355330.0904,-352204.4420,-346365.1613,-350771.1521,207452121.3539,207496065.1007,207462845.1265,207475228.8668,-349639.3140,207466353.9267,4863.5765,-5392.7297,1986.1147,2297.3464,5307.7652,-5279.6495,6036.9263,-3458.7316,4392.2231,1650.0642,-34237.9149,-41560.5893,-35110.9688,-38196.9781,-32026.0161,-37398.3127,-46535.1224,-38611.3018,135411461.2154,135426695.9738,135432788.3092,135403490.5456,-37602.5950,135413538.5134,
1500.000,-1944.2500,3143.3626,-4203.9712,5412.3095,3936.7364,-3850.9854,460.7752,4721.7058,3299.2339,5046.1983,132738.0075,156575.4930,137968.0611,140537.3638,148985.0046,146267.1126,145258.8463,142422.6317,-282460981.6855,-282423100.1332,-282435629.8685,-282445363.1455,143443.8186,-282446523.1275,-3745.7031,-3816.9219,-4127.8201,-1911.7164,-1241.7194,-2009.3460,1386.9561,-977.0067,-5112.8225,3691.8146,-356268.1865,-347601.4509,-345462.5612,-348999.4468,-352401.1006,-349165.6913,-343474.2736,-347487.8529,201333192.8959,201377865.7111,201344415.7867,201356319.1241,-346715.1603,201347511.4667,5432.4009,-4765.7607,3552.6024,3499.4300,5407.4383,-4979.7422,6764.5045,-4639.9740,3082.2521,2990.5483,-34118.0482,-41432.4248,-35002.8668,-38236.2391,-31906.7402,-36988.9186,-46453.9914,-38795.1564,135408584.9091,135423376.7701,135429611.6572,135400240.4533,-37488.0534,135410404.0297,
1800.000,-3577.9481,2188.5619,-4431.9155,3948.9667,3375.8920,-5184.5439,-1439.8126,3262.7949,2385.8799,5351.4021,140228.2742,163755.8469,145291.6103,147892.2598,156327.3897,153331.1151,152596.5680,149774.0210,-286789540.7820,-286752238.9553,-286763835.1468,-286774587.9018,150738.0472,-286775135.5995,-2296.2672,-5412.0932,-2300.0846,-3341.1965,-3304.4620,-474.2640,117.2368,-2520.2209,-6231.6365,1815.4076,-353552.9667,-344323.4012,-342241.6620,-345600.6040,-349315.1362,-345962.5714,-340426.6893,-343993.4881,195118279.8210,195163669.9474,195130017.7318,195141386.4541,-343636.1691,195132682.5051,5408.1316,-3615.3755,4730.4493,4291.6121,4896.9205,-4068.8609,6768.2394,-5271.0373,1426.2434,4010.8001,-33998.6215,-41303.5645,-34899.4717,-38269.2758,-31790.1344,-36583.6778,-46368.5074,-38885.4342,135405709.2123,135420056.5992,135426428.1148,135397006.0617,-37373.4873,135407269.3331,
2100.000,-4891.1652,1052.5310,-4264.0764,2081.9503,2519.4390,-5952.5318,-3129.8475,1482.5388,1241.2099,5174.0705,147664.6891,170865.5196,152550.6885,155192.9031,163603.3800,160299.5710,159869.5803,157109.2643,-290981372.5913,-290944671.5876,-290955334.0895,-290967083.8972,157966.2349,-290967024.0405,-662.3415,-6461.6147,-223.9065,-4454.9213,-5027.7539,1072.7286,-1243.4954,-3837.7698,-6700.6021,-251.1818,-350678.8182,-340897.1539,-338867.9428,-342027.3434,-346073.5788,-342595.2427,-337223.6834,-340316.5927,188810345.2780,188856440.3124,188822613.2521,188833394.0412,-340403.6872,188824830.0487,4793.4159,-2067.2696,5391.1276,4581.2841,3833.6733,-2658.0255,6047.7664,-5277.7397,-389.9047,4601.7601,-33879.6261,-41173.9924,-34800.7624,-38293.5594,-31676.1791,-36186.1516,-46278.6895,-38867.2085,135402834.0080,135416735.4783,135423237.7920,135393787.6366,-37258.8967,135404134.4233,
2400.000,-5745.8841,-167.0965,-3725.2377,12.1029,1444.4058,-6056.7679,-4429.0075,-422.6103,-36.4500,4537.2446,155043.8195,177901.4151,159742.0531,162439.4217,170809.6718,167167.0029,167074.5726,164417.2644,-295034478.8469,-294998399.4264,-295008128.9628,-295020850.5272,165125.1511,-295020190.0939,995.9780,-6855.3473,1892.0457,-5136.7072,-6229.3661,2469.3943,-2537.4027,-4784.3654,-6475.9183,-2308.9091,-347646.7778,-337324.2634,-335342.9522,-338280.7614,-342677.8791,-339063.7970,-333866.6047,-336488.3109,182412396.7584,182459183.6621,182425208.9631,182435349.5367,-337019.1302,182426961.4505,3655.1778,-291.3623,5462.7239,4334.6189,2337.4923,-919.9836,4679.7962,-4659.2891,-2162.3450,4700.3725,-33761.0538,-41043.6919,-34706.7088,-38305.8882,-31564.8563,-35801.0155,-46184.5549,-38732.8309,135399959.1786,135413413.4246,135420040.7976,135390585.4445,-37144.2816,135400999.3006,
