sl_10_5400_20310506 Coordinates.csv
2031/05/06 07:47:00.0000 UTC

Generated: Tue Oct  8 21:12:22 2024,
Start: 2031/05/06 07:47:00.00, Stop: 2031/05/06 09:17:00.00,
TIME_UNITS,STARLINK-2021 - X-Coordinate,STARLINK-31946 - X-Coordinate,STARLINK-11174 [DTC] - X-Coordinate,STARLINK-4007 - X-Coordinate,STARLINK-3592 - X-Coordinate,STARLINK-30545 - X-Coordinate,STARLINK-1068 - X-Coordinate,STARLINK-2685 - X-Coordinate,STARLINK-31742 - X-Coordinate,STARLINK-31703 - X-Coordinate,MoonARTEMIS1 - X-Coordinate,MoonARTEMIS2 - X-Coordinate,MoonIOAGEO - X-Coordinate,MoonIOAGNO - X-Coordinate,MoonIOAGNO 0001 - X-Coordinate,MoonIOAGSO - X-Coordinate,MoonIOAGSO 0001 - X-Coordinate,MoonLRO - X-Coordinate,MarsSat1 - X-Coordinate,MarsSat2 - X-Coordinate,MarsSat3 - X-Coordinate,MarsSat4 - X-Coordinate,Moon - X-Coordinate,Mars - X-Coordinate,STARLINK-2021 - Y-Coordinate,STARLINK-31946 - Y-Coordinate,STARLINK-11174 [DTC] - Y-Coordinate,STARLINK-4007 - Y-Coordinate,STARLINK-3592 - Y-Coordinate,STARLINK-30545 - Y-Coordinate,STARLINK-1068 - Y-Coordinate,STARLINK-2685 - Y-Coordinate,STARLINK-31742 - Y-Coordinate,STARLINK-31703 - Y-Coordinate,MoonARTEMIS1 - Y-Coordinate,MoonARTEMIS2 - Y-Coordinate,MoonIOAGEO - Y-Coordinate,MoonIOAGNO - Y-Coordinate,MoonIOAGNO 0001 - Y-Coordinate,MoonIOAGSO - Y-Coordinate,MoonIOAGSO 0001 - Y-Coordinate,MoonLRO - Y-Coordinate,MarsSat1 - Y-Coordinate,MarsSat2 - Y-Coordinate,MarsSat3 - Y-Coordinate,MarsSat4 - Y-Coordinate,Moon - Y-Coordinate,Mars - Y-Coordinate,STARLINK-2021 - Z-Coordinate,STARLINK-31946 - Z-Coordinate,STARLINK-11174 [DTC] - Z-Coordinate,STARLINK-4007 - Z-Coordinate,STARLINK-3592 - Z-Coordinate,STARLINK-30545 - Z-Coordinate,STARLINK-1068 - Z-Coordinate,STARLINK-2685 - Z-Coordinate,STARLINK-31742 - Z-Coordinate,STARLINK-31703 - Z-Coordinate,MoonARTEMIS1 - Z-Coordinate,MoonARTEMIS2 - Z-Coordinate,MoonIOAGEO - Z-Coordinate,MoonIOAGNO - Z-Coordinate,MoonIOAGNO 0001 - Z-Coordinate,MoonIOAGSO - Z-Coordinate,MoonIOAGSO 0001 - Z-Coordinate,MoonLRO - Z-Coordinate,MarsSat1 - Z-Coordinate,MarsSat2 - Z-Coordinate,MarsSat3 - Z-Coordinate,MarsSat4 - Z-Coordinate,Moon - Z-Coordinate,Mars - Z-Coordinate,
SECONDS,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,km,
0.000,4116.8908,1971.5980,3657.1687,-616.5659,476.6353,423.6758,2062.2463,-759.5248,6061.0630,0.0000,213134.3065,226610.4082,228676.8729,223274.2512,218825.7996,222534.6918,228767.2501,226979.0480,39992119.9330,40003709.6209,39979324.3123,39976734.1012,225602.8233,39976844.1158,1164.5195,4726.3042,2548.4415,6776.7466,5123.4941,-6032.8310,-5006.0440,-4489.1775,1330.2149,0.0000,-263793.6465,-295928.6535,-271648.6691,-272967.9000,-280722.1095,-279162.4189,-278833.1985,-277032.3312,-69622685.7217,-69666689.0195,-69653318.0407,-69640835.6488,-276350.1771,-69628428.9623,5336.0642,-4478.1747,-5071.2601,-1069.4196,-4599.6026,-3414.8040,4139.2985,-5197.2668,-2781.3464,0.0000,-92665.7843,-99690.3654,-93190.4898,-96353.9183,-90378.2263,-95689.8132,-104446.0801,-94695.5975,-22032435.1303,-22047049.5277,-22037128.9430,-22041606.0045,-95675.4686,-22044725.1737,
300.000,4960.1159,3927.7883,5175.4664,657.1058,2200.4501,-1286.0404,129.3193,-2744.1297,6650.1253,0.0000,218514.1267,232707.6374,234534.4316,229287.8940,224550.6594,228393.0156,234467.5480,232372.0143,41507018.5918,41519403.6307,41494866.7943,41492160.3160,231335.6663,41491708.1193,-739.1749,4026.6846,1236.4261,6273.0510,5613.6468,-6467.4151,-4544.7711,-4647.0744,-245.5662,0.0000,-259259.8894,-291064.0911,-266893.8508,-268230.8712,-275950.1314,-274160.3898,-274039.9596,-272301.5841,-68730273.2176,-68773665.4423,-68760850.3468,-68748523.7671,-271522.6491,-68735947.0788,4652.3433,-3824.8233,-4155.1254,-2772.5509,-3356.4576,-2177.8616,5074.7153,-4314.1312,-1393.0802,0.0000,-92754.0294,-99786.1596,-93287.6985,-96565.9184,-90455.8764,-95477.2911,-104557.2986,-94464.5026,-22031960.5608,-22046770.7091,-22036930.7434,-22041462.4021,-95751.6800,-22044239.7017,
600.000,5336.8261,5481.4643,6158.5952,1895.3831,3677.4773,-2854.0514,-1847.4601,-4436.7571,6557.6157,0.0000,223798.5790,238700.3763,240287.3537,235215.9371,230174.7268,234159.4247,240066.0678,237590.9944,43002005.9213,43015170.9994,42990495.4900,42987677.7374,236965.2259,42986657.3915,-2534.5787,2951.4726,-162.8183,5145.1748,5569.2704,-6289.5338,-3661.8309,-4387.2996,-1782.7609,0.0000,-254617.6356,-286073.0541,-262021.3725,-263384.1698,-271059.5812,-269016.3313,-269129.2605,-267412.7795,-67804906.8400,-67847670.3136,-67835407.3585,-67823218.4061,-266576.2899,-67810513.0626,3451.6244,-2738.8118,-2758.5300,-4173.4936,-1749.3724,-708.9414,5439.9182,-2965.3544,153.2698,0.0000,-92842.4332,-99881.6630,-93389.5301,-96772.0343,-90536.0355,-95266.7046,-104664.1637,-94325.8878,-22031491.6315,-22046491.8837,-22036734.2077,-22041323.8854,-95827.8231,-22043754.3176,
900.000,5196.4968,6471.4436,6493.1306,2989.2807,4771.5757,-4140.7589,-3663.8726,-5673.2064,5788.4302,0.0000,228985.5036,244585.9839,245933.0527,241056.4769,235695.5225,239832.8551,245560.4202,242661.3252,44476365.1797,44490294.5847,44465492.9008,44462567.1810,242489.0410,44460975.2689,-4044.8964,1599.8625,-1514.4371,3512.2684,4980.3185,-5508.0052,-2453.3211,-3720.5390,-3137.6241,0.0000,-249868.8574,-280957.7878,-257033.4002,-258432.3903,-266052.5775,-263730.3177,-264103.2534,-262366.7488,-66847030.6058,-66889148.0845,-66877433.2146,-66865363.8168,-261513.3086,-66852571.0758,1867.1182,-1342.5610,-1042.3716,-5120.3248,47.7073,835.5618,5194.0260,-1295.9971,1682.1871,0.0000,-92930.9934,-99976.8740,-93495.9356,-96970.2024,-90618.6799,-95060.7787,-104766.6964,-94294.7569,-22031028.3347,-22046213.0439,-22036539.2730,-22041189.7417,-95903.8978,-22043269.0213,
1200.000,4538.8623,6794.7043,6134.4299,3839.4452,5386.9442,-5034.5267,-5128.7084,-6336.5143,4418.4216,0.0000,234072.7803,250361.8674,251468.9896,246807.2766,241110.6133,245412.4776,250948.2589,247611.1059,45929389.5207,45944067.1536,45919151.4293,45916119.4026,247904.6979,45913954.9897,-5125.8814,96.7587,-2691.9499,1542.8537,3890.7963,-4190.4281,-1042.8301,-2695.2345,-4185.1231,0.0000,-245015.5700,-275720.5929,-251932.1547,-253380.6589,-260931.2891,-258302.5110,-258964.1373,-257165.7625,-65857104.1187,-65898558.8017,-65887387.6666,-65875419.9602,-256335.9656,-65862580.8641,74.9497,205.9621,794.7231,-5510.7863,1839.5674,2290.8750,4364.5483,513.6677,3019.9227,0.0000,-93019.7072,-100071.7912,-93606.8572,-97157.8297,-90703.7873,-94863.1151,-104864.9164,-94378.7790,-22030570.6606,-22045934.1824,-22036345.8765,-22041059.2830,-95979.9041,-22042783.8128,
1500.000,3415.8599,6417.6828,5113.1376,4364.7173,5476.6308,-5461.3306,-6084.0008,-6368.5028,2586.7994,0.0000,239058.3297,256025.4834,256892.6742,252465.5082,246417.6134,250897.6502,256227.2815,252469.4735,47360382.3322,47375791.7213,47350773.7193,47347635.4403,253209.8311,47344900.0326,-5679.9031,-1418.4141,-3588.9571,-562.8566,2396.1864,-2457.5192,431.1376,-1394.9864,-4830.3715,0.0000,-240059.8302,-270363.8246,-246719.9105,-248234.6490,-255697.9340,-252733.3596,-253714.1573,-251813.4310,-64835602.3493,-64876377.8866,-64865745.8587,-64853862.2828,-251046.5712,-64841017.5360,-1725.5801,1731.0779,2539.4500,-5302.8043,3431.2202,3501.6317,3044.4262,2267.6221,4014.5241,0.0000,-93108.5723,-100166.4129,-93722.2285,-97331.6913,-90791.3363,-94678.4246,-104958.8412,-94577.8341,-22030118.5968,-22045655.2920,-22036153.9553,-22040931.8442,-96055.8420,-22042298.6921,
1800.000,1927.9358,5380.0888,3532.9948,4509.5782,5045.7272,-5390.6165,-6422.4620,-5775.0577,481.5697,0.0000,243940.1140,261574.3391,262201.6669,258027.3872,251614.1852,256287.7937,261395.2308,257264.7975,48768657.5708,48784781.8856,48759672.9903,48756426.9515,258402.1245,48753124.4504,-5664.7268,-2804.5100,-4128.5621,-2593.1429,635.1586,-471.9059,1828.6321,67.7860,-5016.9037,0.0000,-235003.7355,-264889.8912,-241398.9951,-243000.5158,-250354.7782,-247023.9279,-248355.6041,-246314.6734,-63783015.4071,-63823095.9074,-63812998.0996,-63801181.4839,-245647.4842,-63788371.3353,-3334.5665,3059.5536,3989.0246,-4518.7334,4649.5167,4338.6318,1381.8877,3775.6523,4553.2006,0.0000,-93197.5862,-100260.7376,-93841.9741,-97487.8552,-90881.3067,-94512.7599,-105048.4869,-94883.8942,-22029672.1283,-22045376.3654,-22035963.4464,-22040806.7805,-96131.7113,-22041813.6593,
2100.000,214.9568,3790.6029,1560.0012,4250.0344,4149.0480,-4836.9349,-6100.0915,-4624.4493,-1680.1407,0.0000,248716.1377,267005.9933,267393.5794,263487.6998,256698.0403,261582.1448,266449.8952,262022.8051,50153540.0904,50170362.1559,50145173.3676,50141816.5448,263479.3123,50137953.1993,-5096.0117,-3931.7474,-4269.4605,-4345.7370,-1223.5362,1577.3846,3021.4931,1561.4299,-4731.1501,0.0000,-229849.4239,-259301.2536,-235971.7876,-237684.6775,-244904.1350,-241176.3961,-242890.8124,-240675.7455,-62699848.3059,-62739218.3436,-62729649.6268,-62717883.2768,-240141.1116,-62705147.4053,-4574.0076,4040.5582,4975.1331,-3243.1287,5362.1544,4712.6413,-436.0997,4874.3077,4574.9992,0.0000,-93286.7465,-100354.7637,-93966.0107,-97621.6886,-90973.6795,-94373.6703,-105133.8678,-95281.2774,-22029231.2376,-22045097.3954,-22035774.2868,-22040683.4655,-96207.5120,-22041328.7144,
2400.000,-1557.1633,1815.0537,-595.5779,3597.3704,2883.9443,-3857.4806,-5142.1079,-3039.0950,-3674.6360,0.0000,253384.4485,272318.0578,272466.0769,268839.2835,261666.9403,266779.3385,271389.1100,266764.6749,51514365.9662,51531868.2771,51506610.2068,51503138.1069,268439.1801,51498722.4622,-4043.5645,-4693.7005,-4008.2407,-5647.9008,-2997.4586,3493.0772,3905.0615,2946.8899,-4002.9972,0.0000,-224599.0724,-253600.4233,-230440.7179,-232293.3518,-239348.3637,-235194.7370,-237322.1610,-234904.3020,-61586620.7209,-61625265.3429,-61616220.3646,-61604488.1429,-234529.9070,-61591865.5465,-5307.4064,4562.8860,5383.5015,-1614.1346,5491.9105,4583.7939,-2205.1029,5444.6913,4077.5317,0.0000,-93376.0509,-100448.4896,-94094.2462,-97728.0426,-91068.4367,-94270.1292,-105214.9966,-95747.3401,-22028795.9049,-22044818.3749,-22035586.4133,-22040561.2891,-96283.2441,-22040843.8573,
